index,date,status,weekly,cumulative,weeklyrate,cumulativerate
372,200623,All,15,57,0,0
373,200623,All,5,5,0,0
375,200623,All,30,62,,0.08
375,200623,AtRisk,,5,,0.08
376,200623,All,203,589,,0.01
376,200623,AtRisk,,5,,0.01
384,200623,All,19,60,0.26,0.1
384,200623,AtRisk,5,6,0.26,0.1
385,200623,All,,6,0,0
386,200623,All,,5,,1
386,200623,AtRisk,,5,,1
388,200623,All,48,142,0,0
399,200623,All,,5,0,0
405,200623,All,,5,0,0
420,200623,All,,5,0,0
421,200623,All,25,65,0,0
424,200623,All,5,9,0,0
429,200623,All,6,15,0.83,0.33
429,200623,AtRisk,5,5,0.83,0.33
430,200623,All,37,93,,0.05
430,200623,AtRisk,,5,,0.05
431,200623,All,5,10,0,0
435,200623,All,15,46,0,0
440,200623,All,,5,0,0
442,200623,All,5,11,,0.45
442,200623,AtRisk,,5,,0.45
452,200623,All,5,17,,0.29
452,200623,AtRisk,,5,,0.29
454,200623,All,,5,0,0
455,200623,All,,5,0,0
457,200623,All,,5,0,0
467,200623,All,104,254,0.05,0.02
467,200623,AtRisk,5,5,0.05,0.02
470,200623,All,23,71,0,0
471,200623,All,5,5,0,0
474,200623,All,5,6,0,0
480,200623,All,196,371,,0.01
480,200623,AtRisk,,5,,0.01
482,200623,All,5,8,0,0
484,200623,All,10,19,0,0
486,200623,All,12,48,0,0
489,200623,All,5,27,0,0
492,200623,All,5,5,0,0
497,200623,All,,5,0,0
499,200623,All,5,13,0,0
508,200623,All,32,127,,0.04
508,200623,AtRisk,,5,,0.04
518,200623,All,5,5,0,0
521,200623,All,5,6,0,0
527,200623,All,18,18,0,0
537,200623,All,5,6,0,0
541,200623,All,7,13,0,0
543,200623,All,6,8,0,0
544,200623,All,28,42,0,0
546,200623,All,17,29,0,0
548,200623,All,9,12,0,0
549,200623,All,26,39,0,0
551,200623,All,,5,0,0
553,200623,All,6,7,0.83,0.71
553,200623,AtRisk,5,5,0.83,0.71
554,200623,All,193,345,0.03,0.02
554,200623,AtRisk,5,6,0.03,0.02
558,200623,All,5,5,0,0
561,200623,All,5,5,0,0
2,200624,All,,5,0,0
9,200624,All,51,231,0.1,0.05
9,200624,AtRisk,5,11,0.1,0.05
10,200624,All,5,5,0,0
11,200624,All,67,184,,0.03
11,200624,AtRisk,,5,,0.03
15,200624,All,5,10,0,0
16,200624,All,238,498,0.02,0.02
16,200624,AtRisk,5,8,0.02,0.02
18,200624,All,21,35,0,0
19,200624,All,36,79,0,0
21,200624,All,115,268,0.04,0.04
21,200624,AtRisk,5,12,0.04,0.04
22,200624,All,76,149,0.07,0.03
22,200624,AtRisk,5,5,0.07,0.03
25,200624,All,39,95,0,0
26,200624,All,41,76,0.12,0.07
26,200624,AtRisk,5,5,0.12,0.07
30,200624,All,40,104,0,0
31,200624,All,64,140,,0.04
31,200624,AtRisk,,5,,0.04
32,200624,All,20,41,,0.12
32,200624,AtRisk,,5,,0.12
33,200624,All,12,32,0,0
34,200624,All,105,218,0.05,0.02
34,200624,AtRisk,5,5,0.05,0.02
35,200624,All,457,1003,0.01,0.01
35,200624,AtRisk,5,11,0.01,0.01
36,200624,All,5,5,0,0
37,200624,All,5,19,0,0
38,200624,All,5,20,1,0.25
38,200624,AtRisk,5,5,1,0.25
40,200624,All,21,41,0.24,0.12
40,200624,AtRisk,5,5,0.24,0.12
41,200624,All,28,78,0,0
42,200624,All,17,65,0,0
43,200624,All,141,459,,0.02
43,200624,AtRisk,,11,,0.02
44,200624,All,52,115,0,0
45,200624,All,41,84,0,0
46,200624,All,5,6,0,0
47,200624,All,5,8,,0.62
47,200624,AtRisk,,5,,0.62
48,200624,All,,5,0,0
49,200624,All,8,18,,0.28
49,200624,AtRisk,,5,,0.28
51,200624,All,5,5,1,1
51,200624,AtRisk,5,5,1,1
53,200624,All,5,16,0,0
54,200624,All,11,34,0,0
55,200624,All,37,82,0.14,0.06
55,200624,AtRisk,5,5,0.14,0.06
56,200624,All,5,18,,0.28
56,200624,AtRisk,,5,,0.28
57,200624,All,5,15,,0.33
57,200624,AtRisk,,5,,0.33
58,200624,All,5,12,0,0
60,200624,All,5,7,0,0
61,200624,All,8,14,0.62,0.36
61,200624,AtRisk,5,5,0.62,0.36
62,200624,All,6,14,,0.36
62,200624,AtRisk,,5,,0.36
63,200624,All,94,227,0.05,0.02
63,200624,AtRisk,5,5,0.05,0.02
64,200624,All,7,48,0,0
65,200624,All,75,198,0.07,0.03
65,200624,AtRisk,5,5,0.07,0.03
66,200624,All,34,85,0,0
67,200624,All,60,191,0.08,0.03
67,200624,AtRisk,5,5,0.08,0.03
71,200624,All,22,52,,0.1
71,200624,AtRisk,,5,,0.1
72,200624,All,5,8,0,0
73,200624,All,5,5,0,0
74,200624,All,81,205,0,0
75,200624,All,194,528,0.03,0.02
75,200624,AtRisk,5,10,0.03,0.02
76,200624,All,68,153,,0.03
76,200624,AtRisk,,5,,0.03
77,200624,All,795,2002,0.01,0.01
77,200624,AtRisk,5,21,0.01,0.01
78,200624,All,30,102,0,0
79,200624,All,,5,0,0
80,200624,All,6,11,0,0
81,200624,All,5,6,0,0
83,200624,All,30,123,0.17,0.04
83,200624,AtRisk,5,5,0.17,0.04
84,200624,All,,5,0,0
85,200624,All,13,32,,0.16
85,200624,AtRisk,,5,,0.16
86,200624,All,242,684,0.02,0.01
86,200624,AtRisk,5,9,0.02,0.01
87,200624,All,58,159,0.09,0.03
87,200624,AtRisk,5,5,0.09,0.03
88,200624,All,208,534,0.02,0.01
88,200624,AtRisk,5,5,0.02,0.01
89,200624,All,620,1473,0.01,0.01
89,200624,AtRisk,5,10,0.01,0.01
91,200624,All,5,10,0,0
92,200624,All,5,5,0,0
93,200624,All,9,27,0,0
94,200624,All,38,126,0,0
95,200624,All,5,9,0,0
97,200624,All,5,8,0,0
98,200624,All,19,53,0,0
99,200624,All,198,460,0.03,0.02
99,200624,AtRisk,5,11,0.03,0.02
100,200624,All,28,75,,0.07
100,200624,AtRisk,,5,,0.07
101,200624,All,157,337,0.03,0.02
101,200624,AtRisk,5,8,0.03,0.02
102,200624,All,131,427,0,0
103,200624,All,8,15,,0.33
103,200624,AtRisk,,5,,0.33
104,200624,All,22,47,0.23,0.11
104,200624,AtRisk,5,5,0.23,0.11
105,200624,All,103,244,,0.02
105,200624,AtRisk,,5,,0.02
106,200624,All,6,20,0,0
107,200624,All,34,119,,0.04
107,200624,AtRisk,,5,,0.04
109,200624,All,19,54,,0.09
109,200624,AtRisk,,5,,0.09
110,200624,All,10,22,0,0
111,200624,All,18,44,,0.11
111,200624,AtRisk,,5,,0.11
112,200624,All,19,50,0,0
114,200624,All,42,105,0.12,0.05
114,200624,AtRisk,5,5,0.12,0.05
115,200624,All,9,37,,0.14
115,200624,AtRisk,,5,,0.14
116,200624,All,9,21,0,0
117,200624,All,18,40,0,0
118,200624,All,,5,0,0
119,200624,All,16,36,0,0
120,200624,All,5,16,0,0
122,200624,All,12,30,0,0
123,200624,All,137,342,0.04,0.06
123,200624,AtRisk,6,21,0.04,0.06
124,200624,All,37,104,0,0
125,200624,All,48,137,,0.04
125,200624,AtRisk,,5,,0.04
126,200624,All,39,110,0,0
127,200624,All,,5,0,0
128,200624,All,20,47,,0.11
128,200624,AtRisk,,5,,0.11
129,200624,All,45,94,0,0
130,200624,All,5,5,0,0
131,200624,All,5,12,1,0.42
131,200624,AtRisk,5,5,1,0.42
132,200624,All,27,89,0.19,0.12
132,200624,AtRisk,5,11,0.19,0.12
134,200624,All,48,60,,0.08
134,200624,AtRisk,,5,,0.08
135,200624,All,5,31,0,0
136,200624,All,10,25,0,0
137,200624,All,9,15,0,0
138,200624,All,17,63,0,0
139,200624,All,5,5,0,0
140,200624,All,5,5,0,0
141,200624,All,9,33,0,0
142,200624,All,98,246,,0.02
142,200624,AtRisk,,5,,0.02
143,200624,All,5,5,0,0
144,200624,All,48,139,,0.04
144,200624,AtRisk,,5,,0.04
146,200624,All,10,31,0,0
148,200624,All,79,235,0.06,0.02
148,200624,AtRisk,5,5,0.06,0.02
149,200624,All,64,220,0.08,0.02
149,200624,AtRisk,5,5,0.08,0.02
150,200624,All,29,51,,0.1
150,200624,AtRisk,,5,,0.1
151,200624,All,16,103,,0.15
151,200624,AtRisk,,15,,0.15
152,200624,All,16,39,,0.13
152,200624,AtRisk,,5,,0.13
153,200624,All,5,24,,0.21
153,200624,AtRisk,,5,,0.21
154,200624,All,9,24,,0.21
154,200624,AtRisk,,5,,0.21
155,200624,All,12,26,0,0
158,200624,All,7,21,0,0
159,200624,All,31,73,0.16,0.08
159,200624,AtRisk,5,6,0.16,0.08
161,200624,All,25,63,0,0
163,200624,All,25,34,0,0
164,200624,All,54,112,0,0
165,200624,All,5,5,0,0
166,200624,All,12,32,0,0
167,200624,All,5,5,0,0
168,200624,All,12,47,0,0
169,200624,All,18,41,0.28,0.12
169,200624,AtRisk,5,5,0.28,0.12
171,200624,All,5,5,0,0
172,200624,All,,5,0,0
173,200624,All,12,17,0,0
174,200624,All,12,22,,0.23
174,200624,AtRisk,,5,,0.23
175,200624,All,5,14,0,0
176,200624,All,102,249,0.05,0.02
176,200624,AtRisk,5,5,0.05,0.02
177,200624,All,311,462,,0.01
177,200624,AtRisk,,5,,0.01
178,200624,All,18,35,0,0
180,200624,All,100,189,,0.03
180,200624,AtRisk,,5,,0.03
181,200624,All,7,29,,0.17
181,200624,AtRisk,,5,,0.17
183,200624,All,30,48,,0.1
183,200624,AtRisk,,5,,0.1
184,200624,All,5,5,0,0
186,200624,All,20,42,0,0
187,200624,All,13,28,0,0
188,200624,All,44,113,,0.04
188,200624,AtRisk,,5,,0.04
189,200624,All,66,208,0,0
190,200624,All,129,246,0.04,0.02
190,200624,AtRisk,5,5,0.04,0.02
191,200624,All,560,1281,0.02,0.02
191,200624,AtRisk,10,27,0.02,0.02
193,200624,All,20,35,,0.14
193,200624,AtRisk,,5,,0.14
194,200624,All,14,37,,0.14
194,200624,AtRisk,,5,,0.14
195,200624,All,15,29,0,0
196,200624,All,5,12,0,0
197,200624,All,15,49,,0.1
197,200624,AtRisk,,5,,0.1
198,200624,All,29,71,0.17,0.08
198,200624,AtRisk,5,6,0.17,0.08
199,200624,All,5,5,0,0
200,200624,All,31,96,0,0
201,200624,All,11,37,0,0
202,200624,All,22,75,0.23,0.07
202,200624,AtRisk,5,5,0.23,0.07
203,200624,All,236,578,0.02,0.01
203,200624,AtRisk,5,5,0.02,0.01
204,200624,All,338,782,0.01,0.02
204,200624,AtRisk,5,17,0.01,0.02
205,200624,All,22,58,,0.09
205,200624,AtRisk,,5,,0.09
206,200624,All,14,42,0.36,0.12
206,200624,AtRisk,5,5,0.36,0.12
207,200624,All,19,35,0,0
208,200624,All,15,30,0,0
213,200624,All,5,5,0,0
215,200624,All,20,33,0,0
216,200624,All,622,1593,0.01,0.01
216,200624,AtRisk,5,13,0.01,0.01
217,200624,All,15,32,,0.16
217,200624,AtRisk,,5,,0.16
218,200624,All,275,729,0.02,0.02
218,200624,AtRisk,5,14,0.02,0.02
219,200624,All,5,11,0,0
220,200624,All,5,15,0,0
221,200624,All,32,63,0,0
223,200624,All,6,13,0,0
224,200624,All,5,8,1,0.88
224,200624,AtRisk,5,7,1,0.88
225,200624,All,5,5,0,0
228,200624,All,20,46,0,0
229,200624,All,28,56,0,0
230,200624,All,80,241,0.06,0.02
230,200624,AtRisk,5,5,0.06,0.02
231,200624,All,21,75,,0.07
231,200624,AtRisk,,5,,0.07
232,200624,All,32,91,0,0
233,200624,All,5,12,0,0
234,200624,All,547,1117,0.01,0.01
234,200624,AtRisk,5,11,0.01,0.01
235,200624,All,5,13,0,0
236,200624,All,67,168,0.07,0.03
236,200624,AtRisk,5,5,0.07,0.03
240,200624,All,,5,0,0
241,200624,All,13,22,0,0
242,200624,All,46,127,0.11,0.04
242,200624,AtRisk,5,5,0.11,0.04
243,200624,All,42,110,,0.05
243,200624,AtRisk,,5,,0.05
244,200624,All,16,44,0,0
245,200624,All,36,92,,0.05
245,200624,AtRisk,,5,,0.05
246,200624,All,173,380,0.03,0.01
246,200624,AtRisk,5,5,0.03,0.01
247,200624,All,19,35,0.26,0.14
247,200624,AtRisk,5,5,0.26,0.14
248,200624,All,5,12,0,0
249,200624,All,12,28,0,0
250,200624,All,17,35,0,0
254,200624,All,,5,,1
254,200624,AtRisk,,5,,1
255,200624,All,77,179,,0.03
255,200624,AtRisk,,5,,0.03
256,200624,All,33,108,,0.05
256,200624,AtRisk,,5,,0.05
257,200624,All,159,449,0.03,0.02
257,200624,AtRisk,5,8,0.03,0.02
258,200624,All,37,108,0.14,0.05
258,200624,AtRisk,5,5,0.14,0.05
259,200624,All,5,5,0,0
260,200624,All,334,580,0.01,0.01
260,200624,AtRisk,5,8,0.01,0.01
261,200624,All,38,101,0,0
262,200624,All,21,52,0,0
263,200624,All,7,29,0,0
266,200624,All,5,5,0,0
267,200624,All,5,5,0,0
268,200624,All,53,206,,0.02
268,200624,AtRisk,,5,,0.02
269,200624,All,89,226,0,0
270,200624,All,105,272,,0.02
270,200624,AtRisk,,5,,0.02
271,200624,All,63,180,0.08,0.03
271,200624,AtRisk,5,5,0.08,0.03
272,200624,All,154,314,,0.02
272,200624,AtRisk,,5,,0.02
273,200624,All,13,21,0,0
274,200624,All,,5,0,0
275,200624,All,5,5,0,0
279,200624,All,5,8,0,0
280,200624,All,5,10,0,0
281,200624,All,688,1838,0.02,0.02
281,200624,AtRisk,15,32,0.02,0.02
282,200624,All,180,454,0.03,0.01
282,200624,AtRisk,5,5,0.03,0.01
283,200624,All,166,379,0.03,0.02
283,200624,AtRisk,5,6,0.03,0.02
284,200624,All,37,88,,0.06
284,200624,AtRisk,,5,,0.06
285,200624,All,61,135,0.08,0.04
285,200624,AtRisk,5,5,0.08,0.04
286,200624,All,5,6,0,0
287,200624,All,,5,0,0
289,200624,All,,5,0,0
291,200624,All,8,27,0,0
292,200624,All,436,1153,0.01,0.02
292,200624,AtRisk,5,18,0.01,0.02
293,200624,All,176,427,0.03,0.01
293,200624,AtRisk,5,5,0.03,0.01
294,200624,All,299,709,0.02,0.02
294,200624,AtRisk,5,14,0.02,0.02
295,200624,All,196,476,0.03,0.02
295,200624,AtRisk,5,11,0.03,0.02
296,200624,All,29,51,0.17,0.1
296,200624,AtRisk,5,5,0.17,0.1
299,200624,All,5,14,0,0
303,200624,All,24,75,0.21,0.07
303,200624,AtRisk,5,5,0.21,0.07
304,200624,All,16,54,0.31,0.09
304,200624,AtRisk,5,5,0.31,0.09
305,200624,All,906,2307,0.01,0.02
305,200624,AtRisk,9,35,0.01,0.02
306,200624,All,410,963,0.01,0.01
306,200624,AtRisk,5,12,0.01,0.01
307,200624,All,208,506,,0.01
307,200624,AtRisk,,6,,0.01
308,200624,All,18,44,0,0
309,200624,All,11,24,0,0
312,200624,All,5,5,0,0
313,200624,All,,5,0,0
314,200624,All,9,30,,0.17
314,200624,AtRisk,,5,,0.17
316,200624,All,65,289,0.08,0.02
316,200624,AtRisk,5,7,0.08,0.02
317,200624,All,178,485,0.03,0.01
317,200624,AtRisk,5,5,0.03,0.01
318,200624,All,537,1437,0.01,0.01
318,200624,AtRisk,5,18,0.01,0.01
319,200624,All,191,517,0.03,0.01
319,200624,AtRisk,5,5,0.03,0.01
320,200624,All,889,1639,0.01,0
320,200624,AtRisk,5,6,0.01,0
321,200624,All,26,59,0,0
322,200624,All,18,36,0,0
325,200624,All,5,5,0,0
328,200624,All,47,150,0,0
329,200624,All,782,2077,0.01,0.01
329,200624,AtRisk,7,31,0.01,0.01
330,200624,All,401,1315,0.01,0.02
330,200624,AtRisk,5,20,0.01,0.02
331,200624,All,191,417,,0.01
331,200624,AtRisk,,5,,0.01
332,200624,All,42,89,0,0
333,200624,All,6,12,0,0
334,200624,All,6,19,0,0
338,200624,All,249,611,0.02,0.01
338,200624,AtRisk,5,6,0.02,0.01
339,200624,All,925,2637,0.01,0.01
339,200624,AtRisk,5,34,0.01,0.01
340,200624,All,235,621,0.02,0.02
340,200624,AtRisk,5,10,0.02,0.02
341,200624,All,75,164,0.07,0.03
341,200624,AtRisk,5,5,0.07,0.03
342,200624,All,5,10,0,0
343,200624,All,5,6,0,0
346,200624,All,280,696,0.02,0.02
346,200624,AtRisk,5,13,0.02,0.02
347,200624,All,825,2312,0.01,0.01
347,200624,AtRisk,5,14,0.01,0.01
348,200624,All,126,303,,0.02
348,200624,AtRisk,,5,,0.02
349,200624,All,5,10,0,0
350,200624,All,7,8,0,0
351,200624,All,5,15,0,0
353,200624,All,884,2149,0.01,0.01
353,200624,AtRisk,6,23,0.01,0.01
354,200624,All,240,596,,0.01
354,200624,AtRisk,,5,,0.01
355,200624,All,41,128,0,0
356,200624,All,5,8,0,0
358,200624,All,5,5,0,0
359,200624,All,535,1314,0.01,0.02
359,200624,AtRisk,8,29,0.01,0.02
360,200624,All,35,110,,0.05
360,200624,AtRisk,,5,,0.05
365,200624,All,46,119,0,0
366,200624,All,37,97,,0.05
366,200624,AtRisk,,5,,0.05
367,200624,All,5,10,0,0
370,200624,All,26,77,,0.06
370,200624,AtRisk,,5,,0.06
371,200624,All,79,242,0,0
372,200624,All,16,61,0,0
373,200624,All,5,5,0,0
375,200624,All,32,68,,0.07
375,200624,AtRisk,,5,,0.07
376,200624,All,212,637,,0.01
376,200624,AtRisk,,5,,0.01
384,200624,All,19,63,0.26,0.1
384,200624,AtRisk,5,6,0.26,0.1
385,200624,All,,6,0,0
386,200624,All,,5,,1
386,200624,AtRisk,,5,,1
388,200624,All,48,154,0,0
399,200624,All,,5,0,0
405,200624,All,,5,0,0
420,200624,All,,5,0,0
421,200624,All,23,69,0,0
424,200624,All,5,9,0,0
429,200624,All,6,16,0.83,0.31
429,200624,AtRisk,5,5,0.83,0.31
430,200624,All,37,100,,0.05
430,200624,AtRisk,,5,,0.05
431,200624,All,5,10,0,0
435,200624,All,14,49,0,0
440,200624,All,,5,0,0
442,200624,All,5,12,,0.42
442,200624,AtRisk,,5,,0.42
452,200624,All,5,17,,0.29
452,200624,AtRisk,,5,,0.29
454,200624,All,,5,0,0
455,200624,All,,5,0,0
457,200624,All,,5,0,0
467,200624,All,106,270,0.05,0.02
467,200624,AtRisk,5,5,0.05,0.02
470,200624,All,16,71,0,0
471,200624,All,,5,0,0
474,200624,All,6,7,0,0
480,200624,All,203,410,,0.01
480,200624,AtRisk,,5,,0.01
482,200624,All,,8,0,0
484,200624,All,12,22,0,0
486,200624,All,12,51,0,0
489,200624,All,5,28,0,0
492,200624,All,5,6,0,0
497,200624,All,,5,0,0
499,200624,All,5,14,0,0
508,200624,All,30,133,,0.04
508,200624,AtRisk,,5,,0.04
518,200624,All,5,6,0,0
521,200624,All,5,7,0,0
527,200624,All,22,23,0,0
537,200624,All,7,8,0,0
541,200624,All,7,14,0,0
543,200624,All,10,12,0,0
544,200624,All,29,49,0,0
546,200624,All,18,33,0,0
548,200624,All,10,14,0,0
549,200624,All,27,46,0,0
551,200624,All,,5,0,0
553,200624,All,7,8,0.71,0.62
553,200624,AtRisk,5,5,0.71,0.62
554,200624,All,198,387,0.03,0.02
554,200624,AtRisk,5,6,0.03,0.02
558,200624,All,5,5,0,0
561,200624,All,8,8,0,0
2,200625,All,,5,0,0
9,200625,All,52,241,0.1,0.05
9,200625,AtRisk,5,12,0.1,0.05
10,200625,All,5,5,0,0
11,200625,All,75,201,,0.02
11,200625,AtRisk,,5,,0.02
15,200625,All,5,10,0,0
16,200625,All,247,554,0.02,0.01
16,200625,AtRisk,5,8,0.02,0.01
18,200625,All,21,38,0,0
19,200625,All,33,84,0,0
21,200625,All,116,287,0.04,0.05
21,200625,AtRisk,5,13,0.04,0.05
22,200625,All,98,182,,0.03
22,200625,AtRisk,,5,,0.03
25,200625,All,38,98,0,0
26,200625,All,44,85,0.11,0.06
26,200625,AtRisk,5,5,0.11,0.06
30,200625,All,36,109,0,0
31,200625,All,63,151,,0.03
31,200625,AtRisk,,5,,0.03
32,200625,All,20,44,,0.11
32,200625,AtRisk,,5,,0.11
33,200625,All,9,35,0,0
34,200625,All,109,239,,0.02
34,200625,AtRisk,,5,,0.02
35,200625,All,450,1064,0.01,0.01
35,200625,AtRisk,5,11,0.01,0.01
36,200625,All,5,6,0,0
37,200625,All,,19,0,0
38,200625,All,5,20,1,0.25
38,200625,AtRisk,5,5,1,0.25
40,200625,All,21,45,,0.11
40,200625,AtRisk,,5,,0.11
41,200625,All,29,83,0,0
42,200625,All,20,70,0,0
43,200625,All,150,492,0.03,0.02
43,200625,AtRisk,5,12,0.03,0.02
44,200625,All,54,124,0,0
45,200625,All,45,91,0,0
46,200625,All,5,6,0,0
47,200625,All,,8,,0.62
47,200625,AtRisk,,5,,0.62
48,200625,All,,5,0,0
49,200625,All,11,21,,0.24
49,200625,AtRisk,,5,,0.24
51,200625,All,5,5,1,1
51,200625,AtRisk,5,5,1,1
53,200625,All,5,17,0,0
54,200625,All,14,39,0,0
55,200625,All,37,89,0.14,0.06
55,200625,AtRisk,5,5,0.14,0.06
56,200625,All,5,18,,0.28
56,200625,AtRisk,,5,,0.28
57,200625,All,5,16,,0.31
57,200625,AtRisk,,5,,0.31
58,200625,All,5,12,0,0
60,200625,All,5,7,0,0
61,200625,All,9,16,0.56,0.31
61,200625,AtRisk,5,5,0.56,0.31
62,200625,All,6,15,,0.33
62,200625,AtRisk,,5,,0.33
63,200625,All,95,246,0.05,0.02
63,200625,AtRisk,5,5,0.05,0.02
64,200625,All,6,48,0,0
65,200625,All,73,212,0.07,0.02
65,200625,AtRisk,5,5,0.07,0.02
66,200625,All,34,92,0,0
67,200625,All,60,204,0.08,0.02
67,200625,AtRisk,5,5,0.08,0.02
71,200625,All,25,58,,0.09
71,200625,AtRisk,,5,,0.09
72,200625,All,5,9,0,0
73,200625,All,5,5,0,0
74,200625,All,82,222,0,0
75,200625,All,193,565,0.03,0.02
75,200625,AtRisk,5,10,0.03,0.02
76,200625,All,66,163,,0.03
76,200625,AtRisk,,5,,0.03
77,200625,All,803,2149,0.01,0.01
77,200625,AtRisk,5,21,0.01,0.01
78,200625,All,32,110,0,0
79,200625,All,,5,0,0
80,200625,All,6,12,0,0
81,200625,All,5,7,0,0
83,200625,All,34,132,0.15,0.04
83,200625,AtRisk,5,5,0.15,0.04
84,200625,All,,5,0,0
85,200625,All,13,34,,0.15
85,200625,AtRisk,,5,,0.15
86,200625,All,243,732,0.02,0.01
86,200625,AtRisk,5,9,0.02,0.01
87,200625,All,58,169,0.09,0.03
87,200625,AtRisk,5,5,0.09,0.03
88,200625,All,219,577,0.02,0.01
88,200625,AtRisk,5,5,0.02,0.01
89,200625,All,625,1601,0.01,0.01
89,200625,AtRisk,5,10,0.01,0.01
91,200625,All,5,11,0,0
92,200625,All,,5,0,0
93,200625,All,10,29,0,0
94,200625,All,36,132,0,0
95,200625,All,5,9,0,0
97,200625,All,5,9,0,0
98,200625,All,21,58,0,0
99,200625,All,196,497,0.03,0.02
99,200625,AtRisk,5,11,0.03,0.02
100,200625,All,27,81,,0.06
100,200625,AtRisk,,5,,0.06
101,200625,All,160,366,0.03,0.02
101,200625,AtRisk,5,8,0.03,0.02
102,200625,All,124,451,0,0
103,200625,All,8,16,,0.31
103,200625,AtRisk,,5,,0.31
104,200625,All,23,52,0.22,0.1
104,200625,AtRisk,5,5,0.22,0.1
105,200625,All,100,266,,0.02
105,200625,AtRisk,,5,,0.02
106,200625,All,6,22,0,0
107,200625,All,31,123,,0.04
107,200625,AtRisk,,5,,0.04
109,200625,All,17,56,,0.09
109,200625,AtRisk,,5,,0.09
110,200625,All,10,24,0,0
111,200625,All,19,47,,0.11
111,200625,AtRisk,,5,,0.11
112,200625,All,18,52,0,0
114,200625,All,43,113,0.12,0.04
114,200625,AtRisk,5,5,0.12,0.04
115,200625,All,11,41,,0.12
115,200625,AtRisk,,5,,0.12
116,200625,All,8,22,0,0
117,200625,All,16,43,0,0
118,200625,All,,5,0,0
119,200625,All,16,40,0,0
120,200625,All,5,18,0,0
122,200625,All,12,32,0,0
123,200625,All,136,365,0.04,0.06
123,200625,AtRisk,5,22,0.04,0.06
124,200625,All,36,111,0,0
125,200625,All,43,147,,0.03
125,200625,AtRisk,,5,,0.03
126,200625,All,38,118,0,0
127,200625,All,,5,0,0
128,200625,All,20,51,,0.1
128,200625,AtRisk,,5,,0.1
129,200625,All,42,100,0,0
130,200625,All,6,6,0,0
131,200625,All,5,13,1,0.38
131,200625,AtRisk,5,5,1,0.38
132,200625,All,26,93,0.19,0.12
132,200625,AtRisk,5,11,0.19,0.12
134,200625,All,54,67,,0.07
134,200625,AtRisk,,5,,0.07
135,200625,All,5,32,0,0
136,200625,All,10,28,0,0
137,200625,All,10,19,0,0
138,200625,All,18,66,0,0
139,200625,All,5,5,0,0
140,200625,All,5,6,0,0
141,200625,All,9,35,0,0
142,200625,All,99,266,,0.02
142,200625,AtRisk,,5,,0.02
143,200625,All,5,5,0,0
144,200625,All,55,155,,0.03
144,200625,AtRisk,,5,,0.03
146,200625,All,11,33,0,0
148,200625,All,71,242,0.07,0.02
148,200625,AtRisk,5,5,0.07,0.02
149,200625,All,61,230,0.08,0.03
149,200625,AtRisk,5,6,0.08,0.03
150,200625,All,28,57,,0.09
150,200625,AtRisk,,5,,0.09
151,200625,All,16,106,,0.14
151,200625,AtRisk,,15,,0.14
152,200625,All,20,46,,0.11
152,200625,AtRisk,,5,,0.11
153,200625,All,5,25,,0.2
153,200625,AtRisk,,5,,0.2
154,200625,All,8,25,,0.2
154,200625,AtRisk,,5,,0.2
155,200625,All,11,28,0,0
158,200625,All,7,23,0,0
159,200625,All,40,90,0.12,0.07
159,200625,AtRisk,5,6,0.12,0.07
161,200625,All,27,69,0,0
163,200625,All,26,40,0,0
164,200625,All,57,128,0,0
165,200625,All,5,5,0,0
166,200625,All,13,35,0,0
167,200625,All,5,5,0,0
168,200625,All,9,48,0,0
169,200625,All,22,46,0.23,0.11
169,200625,AtRisk,5,5,0.23,0.11
171,200625,All,5,5,0,0
172,200625,All,,5,0,0
173,200625,All,12,18,0,0
174,200625,All,13,24,,0.21
174,200625,AtRisk,,5,,0.21
175,200625,All,5,14,0,0
176,200625,All,102,268,0.05,0.02
176,200625,AtRisk,5,5,0.05,0.02
177,200625,All,311,528,,0.01
177,200625,AtRisk,,5,,0.01
178,200625,All,18,39,0,0
180,200625,All,107,208,,0.02
180,200625,AtRisk,,5,,0.02
181,200625,All,9,31,,0.16
181,200625,AtRisk,,5,,0.16
183,200625,All,35,55,,0.09
183,200625,AtRisk,,5,,0.09
184,200625,All,5,5,0,0
186,200625,All,20,47,0,0
187,200625,All,12,29,0,0
188,200625,All,42,121,,0.04
188,200625,AtRisk,,5,,0.04
189,200625,All,66,222,0,0
190,200625,All,132,276,0.04,0.02
190,200625,AtRisk,5,5,0.04,0.02
191,200625,All,576,1402,0.02,0.02
191,200625,AtRisk,13,32,0.02,0.02
193,200625,All,24,41,,0.12
193,200625,AtRisk,,5,,0.12
194,200625,All,15,40,,0.12
194,200625,AtRisk,,5,,0.12
195,200625,All,14,31,0,0
196,200625,All,5,12,0,0
197,200625,All,15,52,,0.1
197,200625,AtRisk,,5,,0.1
198,200625,All,37,83,0.14,0.07
198,200625,AtRisk,5,6,0.14,0.07
199,200625,All,5,5,0,0
200,200625,All,32,101,0,0
201,200625,All,11,40,0,0
202,200625,All,25,82,0.2,0.06
202,200625,AtRisk,5,5,0.2,0.06
203,200625,All,237,621,0.02,0.01
203,200625,AtRisk,5,5,0.02,0.01
204,200625,All,335,845,0.01,0.02
204,200625,AtRisk,5,18,0.01,0.02
205,200625,All,23,62,,0.08
205,200625,AtRisk,,5,,0.08
206,200625,All,13,44,0.38,0.11
