index,status,date,weekly,cumulative,weeklyrate,cumulativerate
247,CP,200612,5,5,417,417
249,C,200612,,5,,92
249,CP,200612,,5,,92
250,C,200612,,5,,104
250,CP,200612,,5,,104
251,C,200612,5,21,78,329
251,CP,200612,5,24,78,376
252,C,200612,,7,,297
252,CP,200612,,7,,297
253,C,200612,,20,,173
253,CP,200612,,22,,190
254,C,200612,16,804,23,1145
254,CP,200612,19,851,27,1212
255,C,200612,,16,,389
255,CP,200612,,17,,414
256,C,200612,5,12,138,331
256,CP,200612,5,12,138,331
257,C,200612,,7,,180
257,CP,200612,,7,,180
258,C,200612,5,5,169,169
258,CP,200612,5,5,169,169
262,C,200612,,5,,1845
262,CP,200612,,5,,1845
265,C,200612,,5,,47
265,CP,200612,,5,,47
266,C,200612,5,5,202,202
266,CP,200612,5,5,202,202
269,C,200612,5,7,140,196
269,CP,200612,5,7,140,196
270,C,200612,,10,,103
270,CP,200612,,10,,103
271,C,200612,,5,,146
271,CP,200612,,5,,146
272,C,200612,5,164,12,406
272,CP,200612,5,181,12,448
273,C,200612,5,13,56,146
273,CP,200612,5,17,56,191
274,C,200612,,7,,260
274,CP,200612,,7,,260
275,C,200612,5,15,54,163
275,CP,200612,5,17,54,185
276,C,200612,19,983,19,981
276,CP,200612,25,1051,25,1048
277,C,200612,12,306,19,475
277,CP,200612,16,323,25,502
278,C,200612,,34,,328
278,CP,200612,,39,,376
279,C,200612,,8,,317
279,CP,200612,,9,,357
280,C,200612,,5,,222
280,CP,200612,,5,,222
281,C,200612,,5,,723
281,CP,200612,,5,,723
282,C,200612,,5,,1493
282,CP,200612,,5,,1493
287,C,200612,5,5,300,300
287,CP,200612,5,5,300,300
288,C,200612,5,10,20,41
288,CP,200612,5,13,20,53
289,C,200612,,5,,190
289,CP,200612,,5,,190
292,C,200612,,7,,196
292,CP,200612,,7,,196
293,C,200612,,5,,129
293,CP,200612,,5,,129
294,C,200612,5,42,20,165
294,CP,200612,5,46,20,181
295,C,200612,5,207,10,424
295,CP,200612,5,216,10,443
296,C,200612,5,11,82,180
296,CP,200612,5,11,82,180
297,C,200612,5,7,91,127
297,CP,200612,5,9,91,163
298,C,200612,,29,,231
298,CP,200612,,34,,271
299,C,200612,66,1243,53,993
299,CP,200612,71,1339,57,1070
300,C,200612,5,30,24,145
300,CP,200612,5,33,24,160
301,C,200612,,12,,263
301,CP,200612,,13,,285
302,C,200612,5,5,175,175
302,CP,200612,5,5,175,175
310,C,200612,,5,,84
310,CP,200612,,5,,84
311,C,200612,,5,,113
311,CP,200612,,5,,113
312,C,200612,,5,,233
312,CP,200612,,5,,233
313,C,200612,,5,,484
313,CP,200612,,5,,484
314,C,200612,,5,,278
314,CP,200612,,5,,278
315,C,200612,,5,,109
315,CP,200612,,5,,109
316,C,200612,,5,,87
316,CP,200612,,5,,87
317,C,200612,10,331,19,623
317,CP,200612,10,338,19,636
318,C,200612,,8,,155
318,CP,200612,,9,,174
319,C,200612,5,6,148,177
319,CP,200612,5,7,148,207
320,C,200612,,6,,162
320,CP,200612,,7,,189
321,C,200612,5,213,17,706
321,CP,200612,5,223,17,739
322,C,200612,,36,,179
322,CP,200612,8,59,40,293
323,C,200612,5,53,42,449
323,CP,200612,5,54,42,457
324,C,200612,,5,,146
324,CP,200612,,6,,175
325,C,200612,,5,,242
325,CP,200612,,5,,242
327,C,200612,,5,,304
327,CP,200612,,5,,304
331,C,200612,,5,,714
331,CP,200612,,5,,714
333,C,200612,5,7,30,42
333,CP,200612,5,8,30,48
337,C,200612,5,5,213,213
337,CP,200612,5,5,213,213
338,C,200612,5,5,188,188
338,CP,200612,5,5,188,188
339,C,200612,,5,,60
339,CP,200612,,5,,60
340,C,200612,5,77,18,282
340,CP,200612,5,80,18,293
341,C,200612,,5,,159
341,CP,200612,,5,,159
342,C,200612,,7,,178
342,CP,200612,,8,,203
343,C,200612,5,15,52,155
343,CP,200612,5,19,52,196
344,C,200612,5,24,22,105
344,CP,200612,5,37,22,162
345,C,200612,5,13,32,84
345,CP,200612,5,14,32,90
346,C,200612,5,7,128,179
346,CP,200612,5,7,128,179
347,C,200612,,11,,191
347,CP,200612,,12,,209
348,C,200612,,5,,242
348,CP,200612,,5,,242
349,C,200612,,10,,75
349,CP,200612,,12,,90
350,C,200612,,5,,120
350,CP,200612,,5,,120
351,C,200612,,5,,300
351,CP,200612,,5,,300
352,C,200612,,5,,217
352,CP,200612,,5,,217
354,C,200612,,5,,581
354,CP,200612,,5,,581
358,C,200612,10,105,73,761
358,CP,200612,14,111,102,805
360,C,200612,,5,,323
360,CP,200612,,5,,323
361,C,200612,,13,,282
361,CP,200612,,16,,347
362,C,200612,,5,,84
362,CP,200612,,5,,84
363,C,200612,,5,,204
363,CP,200612,,5,,204
364,C,200612,,11,,156
364,CP,200612,5,15,71,213
365,C,200612,,10,,130
365,CP,200612,,12,,156
366,C,200612,,5,,139
366,CP,200612,,7,,195
367,C,200612,,8,,177
367,CP,200612,5,9,111,200
368,C,200612,5,5,383,383
368,CP,200612,5,5,383,383
369,C,200612,,5,,215
369,CP,200612,,5,,215
370,C,200612,,5,,123
370,CP,200612,,5,,123
371,C,200612,,5,,300
371,CP,200612,,5,,300
372,C,200612,,5,,526
372,CP,200612,,5,,526
373,C,200612,,5,,429
373,CP,200612,,5,,429
374,C,200612,5,6,38,45
374,CP,200612,5,10,38,75
375,C,200612,,5,,171
375,CP,200612,,5,,171
381,C,200612,5,5,178,178
381,CP,200612,5,6,178,213
382,C,200612,5,5,370,370
382,CP,200612,5,5,370,370
383,C,200612,,8,,412
383,CP,200612,,10,,515
384,C,200612,,5,,111
384,CP,200612,,5,,111
385,C,200612,,5,,141
385,CP,200612,,5,,141
386,C,200612,,5,,143
386,CP,200612,,6,,172
387,C,200612,,5,,186
387,CP,200612,5,6,186,223
388,C,200612,,35,,316
388,CP,200612,5,42,45,380
389,C,200612,,5,,148
389,CP,200612,,5,,148
390,C,200612,,7,,197
390,CP,200612,,8,,225
391,C,200612,,5,,314
391,CP,200612,,5,,314
394,CP,200612,,5,,380
396,C,200612,,5,,215
396,CP,200612,,5,,215
398,C,200612,,5,,988
398,CP,200612,,5,,988
400,CP,200612,,5,,234
404,C,200612,,5,,424
404,CP,200612,,5,,424
405,C,200612,,5,,166
405,CP,200612,,5,,166
406,C,200612,,5,,465
406,CP,200612,,5,,465
407,C,200612,,5,,221
407,CP,200612,,5,,221
408,C,200612,,5,,148
408,CP,200612,,5,,148
409,C,200612,,5,,245
409,CP,200612,,5,,245
410,C,200612,,5,,156
410,CP,200612,,5,,156
411,C,200612,,5,,204
411,CP,200612,,5,,204
412,C,200612,,5,,270
412,CP,200612,,5,,270
413,C,200612,5,19,41,158
413,CP,200612,5,23,41,191
414,C,200612,,5,,254
414,CP,200612,,5,,254
415,C,200612,,5,,407
415,CP,200612,,5,,407
416,C,200612,,5,,238
416,CP,200612,,5,,238
420,C,200612,,5,,184
420,CP,200612,,5,,184
424,C,200612,5,5,269,269
424,CP,200612,5,5,269,269
428,C,200612,,5,,215
428,CP,200612,,5,,215
430,C,200612,,5,,239
430,CP,200612,,5,,239
431,C,200612,5,114,16,369
431,CP,200612,5,141,16,457
432,C,200612,,5,,179
432,CP,200612,,5,,179
433,C,200612,5,22,50,218
433,CP,200612,5,32,50,318
434,C,200612,,6,,339
434,CP,200612,,7,,395
435,C,200612,5,16,107,344
435,CP,200612,5,16,107,344
436,C,200612,,33,,397
436,CP,200612,,38,,458
437,C,200612,,5,,182
437,CP,200612,,5,,182
438,C,200612,,5,,198
438,CP,200612,,5,,198
441,C,200612,5,5,145,145
441,CP,200612,5,5,145,145
443,C,200612,,5,,269
443,CP,200612,,5,,269
444,CP,200612,,5,,163
446,C,200612,,5,,306
446,CP,200612,,5,,306
447,C,200612,,5,,287
447,CP,200612,,5,,287
449,C,200612,,5,,312
449,CP,200612,,5,,312
450,C,200612,5,5,105,105
450,CP,200612,5,5,105,105
453,C,200612,,6,,166
453,CP,200612,,9,,248
454,C,200612,5,34,29,200
454,CP,200612,5,39,29,229
455,C,200612,,5,,90
455,CP,200612,,5,,90
456,C,200612,,5,,410
456,CP,200612,,5,,410
457,C,200612,,5,,353
457,CP,200612,,5,,353
458,C,200612,,5,,218
458,CP,200612,,5,,218
459,C,200612,,5,,387
459,CP,200612,,5,,387
460,C,200612,,5,,133
460,CP,200612,,5,,133
461,C,200612,,5,,219
461,CP,200612,,5,,219
462,C,200612,,5,,400
462,CP,200612,,5,,400
463,C,200612,,5,,381
463,CP,200612,,5,,381
465,C,200612,5,5,521,521
465,CP,200612,5,5,521,521
466,CP,200612,,5,,275
467,C,200612,,5,,530
467,CP,200612,,5,,530
469,CP,200612,,5,,625
470,C,200612,,7,,160
470,CP,200612,,10,,229
471,C,200612,,5,,473
471,CP,200612,,5,,473
473,C,200612,,5,,294
473,CP,200612,,5,,294
476,C,200612,6,29,187,904
476,CP,200612,6,31,187,966
477,C,200612,,5,,474
477,CP,200612,,5,,474
478,C,200612,,5,,286
478,CP,200612,,5,,286
479,C,200612,8,166,24,498
479,CP,200612,8,176,24,528
481,C,200612,,5,,155
481,CP,200612,,5,,155
482,C,200612,5,8,124,198
482,CP,200612,5,8,124,198
483,C,200612,,18,,207
483,CP,200612,,19,,219
484,C,200612,,8,,312
484,CP,200612,,8,,312
485,C,200612,,5,,160
485,CP,200612,,5,,160
486,C,200612,,5,,285
486,CP,200612,,5,,285
487,C,200612,,5,,348
487,CP,200612,,5,,348
488,C,200612,,5,,412
488,CP,200612,,5,,412
489,C,200612,,5,,770
489,CP,200612,5,5,770,770
491,C,200612,5,9,472,849
491,CP,200612,5,14,472,1321
494,C,200612,,5,,705
494,CP,200612,,7,,987
495,C,200612,,5,,448
495,CP,200612,,5,,448
497,C,200612,,5,,141
497,CP,200612,,5,,141
501,C,200612,,5,,613
501,CP,200612,,5,,613
502,C,200612,13,27,487,1012
502,CP,200612,13,28,487,1050
503,C,200612,,5,,251
503,CP,200612,,5,,251
504,C,200612,,7,,311
504,CP,200612,,7,,311
505,C,200612,,6,,200
505,CP,200612,,8,,266
506,C,200612,,5,,272
506,CP,200612,,5,,272
509,C,200612,,42,,441
509,CP,200612,,48,,504
510,C,200612,5,10,175,351
510,CP,200612,5,10,175,351
511,C,200612,,5,,271
511,CP,200612,,5,,271
512,C,200612,,5,,409
512,CP,200612,,5,,409
513,C,200612,,5,,214
513,CP,200612,,5,,214
514,C,200612,,5,,390
514,CP,200612,,5,,390
517,C,200612,,5,,772
517,CP,200612,,5,,772
520,C,200612,,5,,414
520,CP,200612,,5,,414
521,C,200612,,5,,138
521,CP,200612,,5,,138
523,C,200612,5,11,89,195
523,CP,200612,5,13,89,231
524,C,200612,,5,,94
524,CP,200612,,5,,94
525,C,200612,,5,,552
525,CP,200612,,5,,552
527,C,200612,,5,,239
527,CP,200612,,5,,239
528,C,200612,5,10,175,350
528,CP,200612,5,10,175,350
530,C,200612,,5,,213
530,CP,200612,,5,,213
531,C,200612,,5,,191
531,CP,200612,,5,,191
532,C,200612,,5,,234
532,CP,200612,,6,,281
533,C,200612,,5,,282
533,CP,200612,,5,,282
534,C,200612,,6,,321
534,CP,200612,,6,,321
535,C,200612,,8,,599
535,CP,200612,,10,,749
536,CP,200612,5,5,251,251
539,C,200612,,5,,257
539,CP,200612,,5,,257
540,C,200612,,5,,291
540,CP,200612,,5,,291
546,C,200612,,5,,631
546,CP,200612,,5,,631
547,C,200612,,5,,654
547,CP,200612,,5,,654
549,C,200612,,5,,192
549,CP,200612,,5,,192
553,C,200612,,5,,300
553,CP,200612,,5,,300
554,C,200612,9,853,58,5498
554,CP,200612,10,859,64,5537
555,C,200612,5,5,299,299
555,CP,200612,5,5,299,299
556,C,200612,5,19,53,200
556,CP,200612,5,20,53,211
557,C,200612,,5,,255
557,CP,200612,,5,,255
558,C,200612,,5,,242
558,CP,200612,,5,,242
560,C,200612,,5,,68
560,CP,200612,,9,,122
561,C,200612,,5,,198
561,CP,200612,,5,,198
562,C,200612,,6,,635
562,CP,200612,,7,,741
565,C,200612,,5,,202
565,CP,200612,,5,,202
566,C,200612,,5,,325
566,CP,200612,,5,,325
567,C,200612,5,5,266,266
567,CP,200612,5,5,266,266
568,C,200612,,5,,1269
568,CP,200612,,5,,1269
572,C,200612,,5,,1104
572,CP,200612,,5,,1104
574,C,200612,,5,,1006
574,CP,200612,,5,,1006
575,CP,200612,,5,,508
576,C,200612,,9,,124
576,CP,200612,,12,,166
579,C,200612,5,6,246,296
579,CP,200612,5,7,246,345
580,C,200612,,5,,328
580,CP,200612,,5,,328
581,C,200612,,5,,473
581,CP,200612,,5,,473
582,C,200612,,5,,310
582,CP,200612,,5,,310
583,C,200612,,5,,158
583,CP,200612,5,5,158,158
585,C,200612,,5,,186
585,CP,200612,,5,,186
586,C,200612,,5,,305
586,CP,200612,,5,,305
587,C,200612,,5,,427
587,CP,200612,,5,,427
588,C,200612,,5,,195
588,CP,200612,,5,,195
589,C,200612,,5,,172
589,CP,200612,,5,,172
590,C,200612,,8,,224
590,CP,200612,,8,,224
591,C,200612,,5,,548
591,CP,200612,,5,,548
593,C,200612,5,7,105,147
593,CP,200612,5,8,105,168
599,C,200612,,5,,323
599,CP,200612,,6,,388
600,C,200612,,5,,722
600,CP,200612,,5,,722
601,C,200612,,5,,706
601,CP,200612,,5,,706
602,C,200612,,5,,142
602,CP,200612,,5,,142
605,C,200612,,5,,382
605,CP,200612,,5,,382
606,C,200612,,10,,321
606,CP,200612,,10,,321
607,C,200612,,5,,436
607,CP,200612,,5,,436
608,C,200612,,6,,333
608,CP,200612,,7,,389
609,C,200612,,5,,267
609,CP,200612,,5,,267
610,C,200612,,16,,123
610,CP,200612,5,19,39,147
611,C,200612,,5,,268
611,CP,200612,,5,,268
612,C,200612,5,5,332,332
612,CP,200612,5,5,332,332
613,CP,200612,,5,,359
614,C,200612,,5,,105
614,CP,200612,,5,,105
616,C,200612,,5,,332
616,CP,200612,,5,,332
617,C,200612,,8,,116
617,CP,200612,,9,,131
618,C,200612,,5,,92
618,CP,200612,,5,,92
619,C,200612,5,5,435,435
619,CP,200612,5,5,435,435
620,C,200612,,5,,414
620,CP,200612,,5,,414
621,C,200612,,5,,149
621,CP,200612,,5,,149
623,C,200612,,5,,1149
623,CP,200612,,5,,1149
624,C,200612,,5,,903
624,CP,200612,,5,,903
625,C,200612,,5,,1220
625,CP,200612,,5,,1220
626,C,200612,,6,,265
626,CP,200612,,11,,486
629,C,200612,,5,,263
629,CP,200612,,5,,263
633,C,200612,,8,,291
633,CP,200612,5,10,182,363
634,C,200612,,9,,427
634,CP,200612,,9,,427
635,C,200612,,7,,266
635,CP,200612,,8,,304
637,C,200612,,5,,308
637,CP,200612,,5,,308
638,C,200612,5,8,93,149
638,CP,200612,5,8,93,149
639,C,200612,5,13,47,123
639,CP,200612,5,17,47,161
640,C,200612,,6,,264
640,CP,200612,,7,,308
643,C,200612,,5,,302
643,CP,200612,,5,,302
644,C,200612,5,47,15,138
644,CP,200612,5,64,15,187
647,C,200612,,5,,138
647,CP,200612,,5,,138
649,C,200612,,5,,251
649,CP,200612,,5,,251
650,C,200612,,6,,248
650,CP,200612,,7,,289
651,C,200612,,37,,713
651,CP,200612,,39,,751
653,C,200612,,17,,336
653,CP,200612,,28,,553
654,C,200612,,5,,365
654,CP,200612,,5,,365
659,C,200612,,5,,288
659,CP,200612,,5,,288
660,C,200612,,13,,461
660,CP,200612,,14,,496
661,C,200612,,5,,297
661,CP,200612,,5,,297
662,C,200612,5,36,48,344
662,CP,200612,5,38,48,364
663,C,200612,,5,,279
663,CP,200612,,5,,279
664,C,200612,,5,,144
664,CP,200612,,5,,144
665,C,200612,,26,,218
665,CP,200612,,35,,294
666,CP,200612,,5,,174
667,C,200612,,5,,244
667,CP,200612,,5,,244
668,C,200612,,5,,201
668,CP,200612,,5,,201
669,C,200612,,5,,132
669,CP,200612,,5,,132
670,CP,200612,,5,,164
671,C,200612,,5,,173
671,CP,200612,,5,,173
672,C,200612,,5,,306
672,CP,200612,,5,,306
675,C,200612,,5,,102
675,CP,200612,5,5,102,102
676,C,200612,,5,,228
676,CP,200612,,5,,228
677,C,200612,,5,,882
677,CP,200612,,5,,882
679,C,200612,,6,,283
679,CP,200612,,6,,283
680,C,200612,,52,,776
680,CP,200612,,59,,880
681,C,200612,,5,,683
681,CP,200612,,5,,683
682,C,200612,,5,,291
682,CP,200612,,5,,291
686,C,200612,,5,,243
686,CP,200612,,6,,291
687,C,200612,,16,,413
687,CP,200612,,16,,413
688,C,200612,,8,,275
688,CP,200612,,10,,344
689,C,200612,,5,,303
689,CP,200612,,5,,303
690,C,200612,,5,,59
690,CP,200612,,8,,94
691,C,200612,,21,,259
691,CP,200612,,30,,370
692,C,200612,,60,,286
692,CP,200612,5,72,24,343
693,C,200612,,5,,273
693,CP,200612,,5,,273
694,C,200612,,5,,309
694,CP,200612,,5,,309
695,C,200612,5,9,158,285
695,CP,200612,5,9,158,285
696,C,200612,5,55,30,327
696,CP,200612,5,61,30,362
697,C,200612,5,5,207,207
697,CP,200612,5,5,207,207
699,C,200612,5,5,442,442
699,CP,200612,5,5,442,442
700,C,200612,,5,,339
700,CP,200612,,5,,339
702,C,200612,,5,,407
702,CP,200612,,5,,407
703,C,200612,,5,,141
703,CP,200612,,5,,141
704,C,200612,,8,,552
704,CP,200612,,8,,552
705,C,200612,,5,,5435
705,CP,200612,,5,,5435
706,C,200612,,8,,460
706,CP,200612,,9,,518
707,C,200612,,5,,1462
707,CP,200612,,5,,1462
708,C,200612,,5,,356
708,CP,200612,,5,,356
709,C,200612,,5,,226
709,CP,200612,,5,,226
712,C,200612,,5,,417
712,CP,200612,,5,,417
713,C,200612,,77,,681
713,CP,200612,,78,,690
714,C,200612,,16,,618
714,CP,200612,,19,,734
715,C,200612,,12,,173
715,CP,200612,,13,,187
716,C,200612,,5,,257
716,CP,200612,,5,,257
717,C,200612,,17,,422
717,CP,200612,,21,,522
718,C,200612,11,417,11,413
718,CP,200612,12,454,12,450
719,C,200612,5,34,40,271
719,CP,200612,5,43,40,342
720,C,200612,,16,,165
720,CP,200612,5,21,52,217
722,C,200612,,5,,278
722,CP,200612,,5,,278
725,C,200612,,5,,270
725,CP,200612,,5,,270
726,C,200612,,5,,164
726,CP,200612,,5,,164
728,C,200612,,5,,2525
728,CP,200612,,5,,2525
733,C,200612,,5,,698
733,CP,200612,,5,,698
735,C,200612,,5,,710
735,CP,200612,,5,,710
736,C,200612,,5,,549
736,CP,200612,,5,,549
737,CP,200612,,5,,90
739,C,200612,,6,,241
739,CP,200612,,7,,281
740,C,200612,,5,,298
740,CP,200612,,5,,298
741,C,200612,,18,,603
741,CP,200612,,20,,670
742,C,200612,,5,,154
742,CP,200612,,5,,154
743,C,200612,,6,,213
743,CP,200612,,6,,213
744,C,200612,,89,,299
744,CP,200612,,96,,322
745,C,200612,5,100,12,232
745,CP,200612,5,103,12,239
746,C,200612,,5,,189
746,CP,200612,5,5,189,189
747,C,200612,,5,,304
747,CP,200612,,5,,304
748,C,200612,,5,,653
748,CP,200612,,5,,653
749,C,200612,,5,,209
749,CP,200612,,5,,209
751,C,200612,,5,,338
751,CP,200612,,5,,338
752,C,200612,,5,,144
752,CP,200612,,5,,144
753,C,200612,5,5,155,155
753,CP,200612,5,5,155,155
755,C,200612,,5,,232
755,CP,200612,,5,,232
757,C,200612,,5,,2604
757,CP,200612,,5,,2604
759,C,200612,,5,,518
759,CP,200612,,5,,518
763,C,200612,,5,,160
763,CP,200612,,5,,160
765,C,200612,,5,,453
765,CP,200612,,5,,453
766,C,200612,,18,,388
766,CP,200612,,22,,474
767,C,200612,5,146,13,377
767,CP,200612,5,151,13,390
768,C,200612,,5,,153
768,CP,200612,,6,,183
769,C,200612,,32,,286
769,CP,200612,,33,,295
770,C,200612,5,105,8,160
770,CP,200612,5,110,8,168
771,C,200612,,5,,143
771,CP,200612,,9,,257
772,C,200612,,5,,284
772,CP,200612,5,7,284,398
776,C,200612,,5,,139
776,CP,200612,,5,,139
777,C,200612,5,5,255,255
777,CP,200612,5,5,255,255
778,C,200612,,5,,357
778,CP,200612,,5,,357
779,C,200612,,5,,245
779,CP,200612,,5,,245
783,C,200612,,5,,1894
783,CP,200612,,5,,1894
784,C,200612,,5,,650
784,CP,200612,,5,,650
785,C,200612,,5,,2381
785,CP,200612,,5,,2381
787,C,200612,,5,,1109
787,CP,200612,,5,,1109
790,C,200612,,5,,651
790,CP,200612,,5,,651
791,C,200612,,5,,196
791,CP,200612,,5,,196
792,C,200612,,6,,329
792,CP,200612,,6,,329
793,C,200612,,17,,184
793,CP,200612,,22,,239
794,C,200612,10,925,57,5295
794,CP,200612,10,928,57,5312
795,C,200612,,7,,161
795,CP,200612,,7,,161
796,C,200612,,5,,241
796,CP,200612,,5,,241
797,C,200612,5,33,28,187
797,CP,200612,5,41,28,233
798,C,200612,,7,,270
798,CP,200612,,8,,308
799,C,200612,,5,,232
799,CP,200612,,5,,232
800,C,200612,,5,,749
800,CP,200612,,5,,749
801,C,200612,,5,,231
801,CP,200612,,5,,231
802,C,200612,,5,,117
802,CP,200612,,5,,117
803,C,200612,5,10,95,191
803,CP,200612,5,16,95,306
804,C,200612,,5,,152
804,CP,200612,,5,,152
810,CP,200612,,5,,1305
814,C,200612,,5,,2336
814,CP,200612,,5,,2336
817,C,200612,,5,,307
817,CP,200612,,5,,307
818,C,200612,,15,,246
818,CP,200612,,16,,262
819,C,200612,35,638,114,2082
819,CP,200612,35,641,114,2092
820,C,200612,,10,,244
820,CP,200612,,12,,293
821,C,200612,,6,,192
821,CP,200612,,6,,192
822,C,200612,5,14,51,144
822,CP,200612,5,15,51,154
823,C,200612,5,11,107,235
823,CP,200612,5,13,107,277
824,C,200612,,5,,133
824,CP,200612,,5,,133
825,C,200612,,5,,350
825,CP,200612,,5,,350
826,C,200612,,5,,308
826,CP,200612,,5,,308
827,C,200612,,5,,456
827,CP,200612,,5,,456
828,C,200612,5,17,34,116
828,CP,200612,5,22,34,150
831,C,200612,,5,,398
831,CP,200612,,5,,398
832,C,200612,,7,,177
832,CP,200612,,11,,279
836,C,200612,,5,,230
836,CP,200612,,5,,230
839,C,200612,,5,,223
839,CP,200612,,5,,223
843,C,200612,,5,,195
843,CP,200612,,5,,195
844,C,200612,,7,,153
844,CP,200612,,10,,218
845,C,200612,,9,,144
845,CP,200612,,10,,160
846,C,200612,,13,,357
846,CP,200612,,14,,385
847,C,200612,,5,,226
847,CP,200612,,5,,226
848,C,200612,,5,,309
848,CP,200612,,5,,309
849,C,200612,,5,,140
849,CP,200612,,5,,140
850,C,200612,,5,,267
850,CP,200612,,5,,267
851,C,200612,,5,,628
851,CP,200612,,5,,628
852,C,200612,,5,,322
852,CP,200612,,5,,322
853,C,200612,,15,,419
853,CP,200612,,15,,419
854,C,200612,5,8,115,184
854,CP,200612,5,13,115,299
855,C,200612,5,6,116,139
855,CP,200612,5,9,116,208
858,C,200612,,5,,481
858,CP,200612,,5,,481
861,C,200612,,5,,398
861,CP,200612,,5,,398
862,CP,200612,,5,,1479
869,C,200612,,5,,358
869,CP,200612,,5,,358
870,C,200612,,20,,409
870,CP,200612,,22,,450
871,C,200612,,14,,214
871,CP,200612,,15,,230
873,C,200612,,5,,400
873,CP,200612,,5,,400
874,C,200612,,5,,129
874,CP,200612,,5,,129
875,C,200612,,10,,158
875,CP,200612,,12,,189
876,C,200612,,45,,216
876,CP,200612,,54,,259
877,C,200612,,7,,292
877,CP,200612,,8,,333
878,C,200612,,8,,224
878,CP,200612,,8,,224
879,C,200612,,10,,339
879,CP,200612,,10,,339
880,C,200612,14,57,42,170
880,CP,200612,14,77,42,230
881,C,200612,,5,,341
881,CP,200612,,5,,341
883,C,200612,,5,,1718
883,CP,200612,,5,,1718
884,C,200612,,5,,258
884,CP,200612,,6,,309
886,C,200612,,5,,1543
886,CP,200612,,5,,1543
895,C,200612,5,9,106,191
895,CP,200612,5,13,106,275
896,C,200612,,5,,242
896,CP,200612,,5,,242
897,C,200612,,5,,244
897,CP,200612,,6,,293
898,C,200612,,5,,136
898,CP,200612,,5,,136
899,C,200612,,9,,269
899,CP,200612,,10,,299
900,C,200612,,5,,233
900,CP,200612,,5,,233
901,C,200612,,11,,314
901,CP,200612,,14,,400
902,C,200612,,5,,305
902,CP,200612,,5,,305
903,C,200612,5,7,181,253
903,CP,200612,5,7,181,253
904,C,200612,,13,,185
904,CP,200612,,16,,228
905,C,200612,5,20,59,237
905,CP,200612,5,20,59,237
906,C,200612,,5,,217
906,CP,200612,,5,,217
907,C,200612,,5,,345
907,CP,200612,,5,,345
908,C,200612,,5,,779
908,CP,200612,,5,,779
909,C,200612,,5,,184
909,CP,200612,,5,,184
919,C,200612,,15,,160
919,CP,200612,,16,,170
920,C,200612,,5,,153
920,CP,200612,,6,,183
921,C,200612,,5,,271
921,CP,200612,,5,,271
922,C,200612,,5,,196
922,CP,200612,,5,,196
923,C,200612,,5,,148
923,CP,200612,,7,,207
924,C,200612,,8,,140
924,CP,200612,,8,,140
925,C,200612,,5,,192
925,CP,200612,,5,,192
926,C,200612,,32,,596
926,CP,200612,,33,,615
927,C,200612,,36,,831
927,CP,200612,,36,,831
929,C,200612,5,93,27,501
929,CP,200612,5,94,27,506
930,C,200612,,9,,151
930,CP,200612,,12,,201
931,C,200612,,5,,311
931,CP,200612,,5,,311
932,C,200612,,5,,538
932,CP,200612,,5,,538
933,C,200612,,5,,360
933,CP,200612,,5,,360
934,C,200612,,5,,243
934,CP,200612,,5,,243
941,C,200612,,5,,1040
941,CP,200612,,5,,1040
944,C,200612,,15,,162
944,CP,200612,,18,,194
945,C,200612,,5,,263
945,CP,200612,,5,,263
946,C,200612,,7,,161
946,CP,200612,,8,,184
947,C,200612,,40,,511
947,CP,200612,,47,,601
948,C,200612,,8,,212
948,CP,200612,,10,,264
949,C,200612,,20,,271
949,CP,200612,,22,,299
950,C,200612,,5,,210
950,CP,200612,,5,,210
951,C,200612,,85,,1183
951,CP,200612,5,90,70,1253
952,C,200612,,5,,289
952,CP,200612,,6,,346
953,C,200612,,9,,469
953,CP,200612,,9,,469
954,C,200612,5,319,10,613
954,CP,200612,5,324,10,622
955,C,200612,5,27,90,488
955,CP,200612,5,28,90,506
956,C,200612,,9,,198
956,CP,200612,,11,,242
957,C,200612,,6,,174
957,CP,200612,,6,,174
958,C,200612,,11,,382
958,CP,200612,,12,,417
959,C,200612,,5,,235
959,CP,200612,,5,,235
967,C,200612,5,5,1166,1166
967,CP,200612,5,5,1166,1166
969,C,200612,5,765,23,3510
969,CP,200612,5,777,23,3566
970,C,200612,,12,,274
970,CP,200612,,15,,343
971,C,200612,,5,,306
971,CP,200612,,5,,306
972,C,200612,,11,,214
972,CP,200612,,18,,350
973,C,200612,,23,,303
973,CP,200612,,34,,448
974,C,200612,5,8,128,205
974,CP,200612,5,8,128,205
975,C,200612,,14,,372
975,CP,200612,,16,,425
976,C,200612,5,6,178,213
976,CP,200612,5,6,178,213
977,C,200612,,16,,412
977,CP,200612,,19,,489
978,C,200612,,15,,433
978,CP,200612,,17,,491
979,C,200612,8,200,27,669
979,CP,200612,9,203,30,679
980,C,200612,5,118,16,381
980,CP,200612,5,130,16,419
981,C,200612,,5,,275
981,CP,200612,,5,,275
982,C,200612,,6,,218
982,CP,200612,,6,,218
983,C,200612,,5,,617
983,CP,200612,,5,,617
984,C,200612,,5,,1071
984,CP,200612,,5,,1071
985,C,200612,,5,,430
985,CP,200612,5,5,430,430
986,C,200612,,5,,2577
986,CP,200612,,5,,2577
989,C,200612,,5,,376
989,CP,200612,,5,,376
994,C,200612,,7,,307
994,CP,200612,,11,,482
995,C,200612,5,27,36,195
